,Country,Video Title,Category,Sentiment,country,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,Iraq,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Iraq,7.0,7.0,7.0,7.0,7.0,7.0,6.5,7.0,6.5,6.5,,6.5,7.0,7.0,7.0,7.0,7.0,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.5,6.0,6.0,6.0,5.5,5.5,5.5,6.0,5.5,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
11,Jordan,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Jordan,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,5.0,5.5,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,5.0,5.5,5.0,4.5,4.5,4.5,4.5,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.0,5.0,5.0,5.0,5.5,5.5,5.5
12,Jordan,ملخص مباراة بوروسيا دورتموند وأتلتيكو مدريد (4-2) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Jordan,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,5.0,5.5,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,5.0,5.5,5.0,4.5,4.5,4.5,4.5,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.0,5.0,5.0,5.0,5.5,5.5,5.5
13,Jordan,مباراة | الزمالك 2-1 الأهلي | الجولة العاشرة | الدوري المصري 2023/2024,Sports,3.5,Jordan,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,5.0,5.5,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,5.0,5.5,5.0,4.5,4.5,4.5,4.5,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.0,5.0,5.0,5.0,5.5,5.5,5.5
14,Kuwait,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Kuwait,4.0,3.5,3.5,3.5,5.5,5.0,5.0,5.0,5.0,4.0,,4.0,4.0,4.0,5.5,5.5,5.5,5.0,7.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.0,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
15,Kuwait,اللعيب | سيد عبد الحفيظ عن إخفاء الكرات: إبراهيم نور الدين هو المقصر والسبب في المشكلة,Sports,3.5,Kuwait,4.0,3.5,3.5,3.5,5.5,5.0,5.0,5.0,5.0,4.0,,4.0,4.0,4.0,5.5,5.5,5.5,5.0,7.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.0,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
16,Kuwait,مباراة | الزمالك 2-1 الأهلي | الجولة العاشرة | الدوري المصري 2023/2024,Sports,3.5,Kuwait,4.0,3.5,3.5,3.5,5.5,5.0,5.0,5.0,5.0,4.0,,4.0,4.0,4.0,5.5,5.5,5.5,5.0,7.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.0,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
17,Kuwait,ملخص وأهداف مباراة الزمالك والأهلي 1/2 الفارس الأبيض يخطف الفوز من الشياطين الحمر في الوقت القاتل ⚽️,Sports,3.5,Kuwait,4.0,3.5,3.5,3.5,5.5,5.0,5.0,5.0,5.0,4.0,,4.0,4.0,4.0,5.5,5.5,5.5,5.0,7.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.0,4.0,4.0,4.5,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
18,Lebanon,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Lebanon,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5,,4.5,4.5,4.5,4.5,5.5,5.5,5.5,5.5,5.0,4.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,4.5,4.5,4.5,4.5,4.0,4.0,4.5,4.5,4.5,4.5,4.5,4.5,5.0,4.5,4.5,4.5,4.5,4.5
19,Lebanon,ملخص مباراة بوروسيا دورتموند وأتلتيكو مدريد (4-2) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Lebanon,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5,,4.5,4.5,4.5,4.5,5.5,5.5,5.5,5.5,5.0,4.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,4.5,4.5,4.5,4.5,4.0,4.0,4.5,4.5,4.5,4.5,4.5,4.5,5.0,4.5,4.5,4.5,4.5,4.5
