,Country,Video Title,Category,Sentiment,country,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
46,Paraguay,ROBANDO COCHES de POPPY PLAYTIME en GTA 5! 👻🚘 (Mods),Gaming,3.5,Paraguay,5.0,5.0,5.0,5.0,5.5,5.5,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.5,5.5,6.0,3.5,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
47,Paraguay,La CARRERA de LAMINE YAMAL durante más de 10 AÑOS en FIFA,Gaming,7.0,Paraguay,5.0,5.0,5.0,5.0,5.5,5.5,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.5,5.5,6.0,3.5,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
48,El Salvador,WWE is real💔,Gaming,0.0,El Salvador,2.5,2.5,2.5,2.5,3.0,4.0,5.0,4.5,5.0,4.5,,4.5,4.0,3.0,3.5,3.5,3.0,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.5,3.5
49,Venezuela,ROBANDO COCHES de POPPY PLAYTIME en GTA 5! 👻🚘 (Mods),Gaming,3.5,Venezuela,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,4.0,4.0,4.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,6.5,6.5,6.5,6.5,6.5
50,Finland,Minecraft vihaa minua...,Gaming,7.0,Finland,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,France,"""The Song Burning in the Embers"" Full Animated Short | Genshin Impact #GenshinImpact",Gaming,3.5,France,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5
52,Croatia,WWE is real💔,Gaming,0.0,Croatia,,,,,,,,,,,,,,,,,,,,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0
53,Indonesia,"""The Song Burning in the Embers"" Full Animated Short | Genshin Impact #GenshinImpact",Gaming,3.5,Indonesia,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.5,5.5,5.5,5.5,5.0,5.0,5.5,5.5,5.5,6.5,6.5,6.5,6.0,6.0,5.0,4.0,3.5,3.5,3.5,3.5,3.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
54,Indonesia,Ada Naga Hingga Sistem Role Baru! - Kelly Show S5E2 | Free Fire Official Update,Gaming,7.0,Indonesia,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.5,5.5,5.5,5.5,5.0,5.0,5.5,5.5,5.5,6.5,6.5,6.5,6.0,6.0,5.0,4.0,3.5,3.5,3.5,3.5,3.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
55,Japan,かずのこ選手と対談！ プロの重圧・CAGへの想い・配信＆動画のことetc…普段あまり語られない話が聞けました！【前編】,Gaming,3.5,Japan,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,Georgia,WWE is real💔,Gaming,0.0,Georgia,,,,,,,,,,,,,,,,,,,,5.5,4.5,5.0,5.0,4.5,4.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,3.5,3.0,3.0,4.0,4.0,4.0,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5
57,Georgia,NO NO NO YES! (Fight SANTA CLAUS) #shorts,Gaming,3.5,Georgia,,,,,,,,,,,,,,,,,,,,5.5,4.5,5.0,5.0,4.5,4.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,3.5,3.0,3.0,4.0,4.0,4.0,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5
58,Kazakhstan,WWE is real💔,Gaming,0.0,Kazakhstan,,,,,,,,,,,,,,,,,,,,4.5,5.0,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0
59,Luxembourg,WWE is real💔,Gaming,0.0,Luxembourg,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,Lithuania,WWE is real💔,Gaming,0.0,Lithuania,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5
61,North Macedonia,WWE is real💔,Gaming,0.0,North Macedonia,,,,,,,,,,,,,,,,,,,,,3.5,3.0,3.5,3.5,3.5,3.5,3.0,3.0,3.5,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0
62,Malaysia,WWE is real💔,Gaming,0.0,Malaysia,2.5,2.5,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,3.5,4.0,4.0,4.0,4.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,5.0,5.0,5.0,5.0,5.0,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
63,Netherlands,Welke KANT kies jij? 🙄,Gaming,3.5,Netherlands,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,Poland,"INFLUENCERKA WYKORZYSTAŁA NIEPEŁNOSPRAWNEGO (WERSOW, STANOWSKI, PANDABUY, MIKROCYPEK DRAMA)",Gaming,3.5,Poland,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.0,6.0,,5.5,5.5,5.5,5.5,5.0,5.0,3.5,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,2.0,2.0,2.0,2.0
65,Brazil,NOVIDADE: A fachada do T3ddy Atacadista tá de cara nova,Gaming,7.0,Brazil,5.0,5.0,4.0,4.5,4.5,4.5,4.0,3.5,3.5,3.5,,3.0,3.0,2.5,2.0,2.0,2.5,2.0,2.5,2.5,2.5,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.0,3.0,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5
66,Brazil,Baixei A Nova ATUALIZAÇÃO Do Free Fire,Gaming,7.0,Brazil,5.0,5.0,4.0,4.5,4.5,4.5,4.0,3.5,3.5,3.5,,3.0,3.0,2.5,2.0,2.0,2.5,2.0,2.5,2.5,2.5,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.0,3.0,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5
67,Brazil,É IMPOSSÍVEL SOBREVIVER,Gaming,3.5,Brazil,5.0,5.0,4.0,4.5,4.5,4.5,4.0,3.5,3.5,3.5,,3.0,3.0,2.5,2.0,2.0,2.5,2.0,2.5,2.5,2.5,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.0,3.0,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5
68,Portugal,WWE is real💔,Gaming,0.0,Portugal,5.5,5.5,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,Romania,MrBeast este ROMAN!,Gaming,3.5,Romania,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,,6.5,7.0,7.0,7.0,7.0,7.0,7.0,5.5,5.0,4.0,4.0,3.5,3.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
70,Slovenia,WWE is real💔,Gaming,0.0,Slovenia,,,,,,,,,,,,,,,,,,,,2.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
71,Serbia,WWE is real💔,Gaming,0.0,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,3.0,3.5,3.5,3.5,3.5
72,Sweden,WWE is real💔,Gaming,0.0,Sweden,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,Thailand,สตรีมเมอร์เจอหลอน | Parasocial パラソーシャル,Gaming,3.5,Thailand,6.0,4.5,4.0,2.5,6.0,5.5,4.5,4.0,3.5,3.5,,3.5,3.5,3.5,3.0,3.0,3.0,2.5,2.5,5.0,3.5,4.0,4.0,3.5,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,5.5,5.0,4.5,4.5,4.5,4.0,4.0,4.0,5.5,5.5,5.5,5.5,6.0,5.0,6.0,6.0,5.5
74,Cyprus,WWE is real💔,Gaming,0.0,Cyprus,2.5,2.5,4.0,4.0,3.5,3.5,3.5,3.0,3.0,1.5,,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,Cambodia,NO NO NO YES! (Fight SANTA CLAUS) #shorts,Gaming,3.5,Cambodia,5.5,5.5,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,4.5,4.5,6.0,6.0,6.5,6.0,6.0,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,6.0,6.0,6.0
76,Papua New Guinea,Indie World Showcase 4.17.2024 - Nintendo Switch,Gaming,7.0,Papua New Guinea,,,,2.5,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.0,3.5,3.5,3.0,3.0,3.5,3.5,3.5,3.5,3.5
